ccode,year,gender,age,age_group,status,geo,pop_emp_geo
CIV,2020,male,31,25-34,inactive,urban,11891.0
CIV,2020,male,31,25-34,student,rural,414.0
CIV,2020,male,31,25-34,student,urban,1165.0
CIV,2020,male,32,25-34,employed,rural,71155.0
CIV,2020,male,32,25-34,employed,urban,75584.0
CIV,2020,male,32,25-34,unemployed,rural,610.0
CIV,2020,male,32,25-34,unemployed,urban,2138.0
CIV,2020,male,32,25-34,inactive,rural,4082.0
CIV,2020,male,32,25-34,inactive,urban,11499.0
CIV,2020,male,32,25-34,student,rural,400.0
CIV,2020,male,32,25-34,student,urban,1127.0
CIV,2020,male,33,25-34,employed,rural,69699.0
CIV,2020,male,33,25-34,employed,urban,74037.0
CIV,2020,male,33,25-34,unemployed,rural,597.0
CIV,2020,male,33,25-34,unemployed,urban,2094.0
CIV,2020,male,33,25-34,inactive,rural,3998.0
CIV,2020,male,33,25-34,inactive,urban,11264.0
CIV,2020,male,33,25-34,student,rural,392.0
CIV,2020,male,33,25-34,student,urban,1104.0
CIV,2020,male,34,25-34,employed,rural,68874.0
CIV,2020,male,34,25-34,employed,urban,73161.0
CIV,2020,male,34,25-34,unemployed,rural,590.0
CIV,2020,male,34,25-34,unemployed,urban,2069.0
CIV,2020,male,34,25-34,inactive,rural,3951.0
CIV,2020,male,34,25-34,inactive,urban,11130.0
CIV,2020,male,34,25-34,student,rural,387.0
CIV,2020,male,34,25-34,student,urban,1091.0
CIV,2020,male,35,35-44,employed,rural,65644.0
CIV,2020,male,35,35-44,employed,urban,74702.0
CIV,2020,male,35,35-44,unemployed,rural,165.0
CIV,2020,male,35,35-44,unemployed,urban,2463.0
CIV,2020,male,35,35-44,inactive,rural,5479.0
CIV,2020,male,35,35-44,inactive,urban,9423.0
CIV,2020,male,35,35-44,student,rural,537.0
CIV,2020,male,35,35-44,student,urban,923.0
CIV,2020,male,36,35-44,employed,rural,64975.0
CIV,2020,male,36,35-44,employed,urban,73941.0
CIV,2020,male,36,35-44,unemployed,rural,163.0
CIV,2020,male,36,35-44,unemployed,urban,2438.0
CIV,2020,male,36,35-44,inactive,rural,5423.0
CIV,2020,male,36,35-44,inactive,urban,9327.0
CIV,2020,male,36,35-44,student,rural,532.0
CIV,2020,male,36,35-44,student,urban,914.0
CIV,2020,male,37,35-44,employed,rural,64033.0
CIV,2020,male,37,35-44,employed,urban,72868.0
CIV,2020,male,37,35-44,unemployed,rural,161.0
CIV,2020,male,37,35-44,unemployed,urban,2402.0
CIV,2020,male,37,35-44,inactive,rural,5345.0
CIV,2020,male,37,35-44,inactive,urban,9191.0
CIV,2020,male,37,35-44,student,rural,524.0
CIV,2020,male,37,35-44,student,urban,901.0
CIV,2020,male,38,35-44,employed,rural,62558.0
CIV,2020,male,38,35-44,employed,urban,71191.0
CIV,2020,male,38,35-44,unemployed,rural,157.0
CIV,2020,male,38,35-44,unemployed,urban,2347.0
CIV,2020,male,38,35-44,inactive,rural,5221.0
CIV,2020,male,38,35-44,inactive,urban,8980.0
CIV,2020,male,38,35-44,student,rural,512.0
CIV,2020,male,38,35-44,student,urban,880.0
CIV,2020,male,39,35-44,employed,rural,60716.0
CIV,2020,male,39,35-44,employed,urban,69094.0
CIV,2020,male,39,35-44,unemployed,rural,152.0
CIV,2020,male,39,35-44,unemployed,urban,2279.0
CIV,2020,male,39,35-44,inactive,rural,5068.0
CIV,2020,male,39,35-44,inactive,urban,8715.0
CIV,2020,male,39,35-44,student,rural,497.0
CIV,2020,male,39,35-44,student,urban,854.0
CIV,2020,male,40,35-44,employed,rural,58963.0
CIV,2020,male,40,35-44,employed,urban,67100.0
CIV,2020,male,40,35-44,unemployed,rural,148.0
CIV,2020,male,40,35-44,unemployed,urban,2212.0
CIV,2020,male,40,35-44,inactive,rural,4921.0
CIV,2020,male,40,35-44,inactive,urban,8464.0
CIV,2020,male,40,35-44,student,rural,482.0
CIV,2020,male,40,35-44,student,urban,830.0
CIV,2020,male,41,35-44,employed,rural,57244.0
CIV,2020,male,41,35-44,employed,urban,65143.0
CIV,2020,male,41,35-44,unemployed,rural,144.0
CIV,2020,male,41,35-44,unemployed,urban,2148.0
CIV,2020,male,41,35-44,inactive,rural,4778.0
CIV,2020,male,41,35-44,inactive,urban,8217.0
CIV,2020,male,41,35-44,student,rural,468.0
CIV,2020,male,41,35-44,student,urban,806.0
CIV,2020,male,42,35-44,employed,rural,55291.0
CIV,2020,male,42,35-44,employed,urban,62921.0
CIV,2020,male,42,35-44,unemployed,rural,139.0
CIV,2020,male,42,35-44,unemployed,urban,2074.0
CIV,2020,male,42,35-44,inactive,rural,4615.0
CIV,2020,male,42,35-44,inactive,urban,7937.0
CIV,2020,male,42,35-44,student,rural,452.0
CIV,2020,male,42,35-44,student,urban,778.0
CIV,2020,male,43,35-44,employed,rural,53027.0
CIV,2020,male,43,35-44,employed,urban,60345.0
CIV,2020,male,43,35-44,unemployed,rural,133.0
CIV,2020,male,43,35-44,unemployed,urban,1990.0
CIV,2020,male,43,35-44,inactive,rural,4426.0
CIV,2020,male,43,35-44,inactive,urban,7612.0
CIV,2020,male,43,35-44,student,rural,434.0
CIV,2020,male,43,35-44,student,urban,746.0
CIV,2020,male,44,35-44,employed,rural,50556.0
CIV,2020,male,44,35-44,employed,urban,57532.0
CIV,2020,male,44,35-44,unemployed,rural,127.0
CIV,2020,male,44,35-44,unemployed,urban,1897.0
CIV,2020,male,44,35-44,inactive,rural,4220.0
CIV,2020,male,44,35-44,inactive,urban,7257.0
CIV,2020,male,44,35-44,student,rural,414.0
CIV,2020,male,44,35-44,student,urban,711.0
CIV,2020,male,45,45-54,employed,rural,49734.0
CIV,2020,male,45,45-54,employed,urban,53018.0
CIV,2020,male,45,45-54,unemployed,rural,482.0
CIV,2020,male,45,45-54,unemployed,urban,1442.0
CIV,2020,male,45,45-54,inactive,rural,4413.0
CIV,2020,male,45,45-54,inactive,urban,6497.0
CIV,2020,male,45,45-54,student,rural,432.0
CIV,2020,male,45,45-54,student,urban,637.0
CIV,2020,male,46,45-54,employed,rural,47094.0
CIV,2020,male,46,45-54,employed,urban,50204.0
CIV,2020,male,46,45-54,unemployed,rural,457.0
CIV,2020,male,46,45-54,unemployed,urban,1365.0
CIV,2020,male,46,45-54,inactive,rural,4179.0
CIV,2020,male,46,45-54,inactive,urban,6152.0
CIV,2020,male,46,45-54,student,rural,409.0
CIV,2020,male,46,45-54,student,urban,603.0
CIV,2020,male,47,45-54,employed,rural,44532.0
CIV,2020,male,47,45-54,employed,urban,47473.0
CIV,2020,male,47,45-54,unemployed,rural,432.0
CIV,2020,male,47,45-54,unemployed,urban,1291.0
CIV,2020,male,47,45-54,inactive,rural,3952.0
CIV,2020,male,47,45-54,inactive,urban,5817.0
CIV,2020,male,47,45-54,student,rural,387.0
CIV,2020,male,47,45-54,student,urban,570.0
CIV,2020,male,48,45-54,employed,rural,42137.0
CIV,2020,male,48,45-54,employed,urban,44920.0
CIV,2020,male,48,45-54,unemployed,rural,408.0
CIV,2020,male,48,45-54,unemployed,urban,1222.0
CIV,2020,male,48,45-54,inactive,rural,3739.0
CIV,2020,male,48,45-54,inactive,urban,5505.0
CIV,2020,male,48,45-54,student,rural,366.0
CIV,2020,male,48,45-54,student,urban,540.0
CIV,2020,male,49,45-54,employed,rural,39857.0
CIV,2020,male,49,45-54,employed,urban,42490.0
CIV,2020,male,49,45-54,unemployed,rural,386.0
CIV,2020,male,49,45-54,unemployed,urban,1156.0
CIV,2020,male,49,45-54,inactive,rural,3537.0
CIV,2020,male,49,45-54,inactive,urban,5206.0
CIV,2020,male,49,45-54,student,rural,347.0
CIV,2020,male,49,45-54,student,urban,510.0
CIV,2020,male,50,45-54,employed,rural,37574.0
CIV,2020,male,50,45-54,employed,urban,40056.0
CIV,2020,male,50,45-54,unemployed,rural,364.0
CIV,2020,male,50,45-54,unemployed,urban,1090.0
CIV,2020,male,50,45-54,inactive,rural,3334.0
CIV,2020,male,50,45-54,inactive,urban,4909.0
CIV,2020,male,50,45-54,student,rural,327.0
CIV,2020,male,50,45-54,student,urban,481.0
CIV,2020,male,51,45-54,employed,rural,35337.0
CIV,2020,male,51,45-54,employed,urban,37671.0
CIV,2020,male,51,45-54,unemployed,rural,343.0
CIV,2020,male,51,45-54,unemployed,urban,1024.0
CIV,2020,male,51,45-54,inactive,rural,3136.0
CIV,2020,male,51,45-54,inactive,urban,4616.0
CIV,2020,male,51,45-54,student,rural,307.0
CIV,2020,male,51,45-54,student,urban,453.0
CIV,2020,male,52,45-54,employed,rural,33089.0
CIV,2020,male,52,45-54,employed,urban,35275.0
CIV,2020,male,52,45-54,unemployed,rural,321.0
CIV,2020,male,52,45-54,unemployed,urban,959.0
CIV,2020,male,52,45-54,inactive,rural,2936.0
CIV,2020,male,52,45-54,inactive,urban,4323.0
CIV,2020,male,52,45-54,student,rural,288.0
CIV,2020,male,52,45-54,student,urban,423.0
CIV,2020,male,53,45-54,employed,rural,30801.0
CIV,2020,male,53,45-54,employed,urban,32835.0
CIV,2020,male,53,45-54,unemployed,rural,299.0
CIV,2020,male,53,45-54,unemployed,urban,893.0
CIV,2020,male,53,45-54,inactive,rural,2733.0
CIV,2020,male,53,45-54,inactive,urban,4024.0
CIV,2020,male,53,45-54,student,rural,268.0
CIV,2020,male,53,45-54,student,urban,394.0
CIV,2020,male,54,45-54,employed,rural,28529.0
CIV,2020,male,54,45-54,employed,urban,30413.0
CIV,2020,male,54,45-54,unemployed,rural,277.0
CIV,2020,male,54,45-54,unemployed,urban,827.0
CIV,2020,male,54,45-54,inactive,rural,2531.0
CIV,2020,male,54,45-54,inactive,urban,3727.0
CIV,2020,male,54,45-54,student,rural,248.0
CIV,2020,male,54,45-54,student,urban,365.0
CIV,2020,male,55,55-64,employed,rural,26292.0
CIV,2020,male,55,55-64,employed,urban,21506.0
CIV,2020,male,55,55-64,unemployed,rural,270.0
CIV,2020,male,55,55-64,unemployed,urban,625.0
CIV,2020,male,55,55-64,inactive,rural,2972.0
CIV,2020,male,55,55-64,inactive,urban,4499.0
CIV,2020,male,55,55-64,student,rural,2242.0
CIV,2020,male,55,55-64,student,urban,3393.0
CIV,2020,male,56,55-64,employed,rural,24174.0
CIV,2020,male,56,55-64,employed,urban,19773.0
CIV,2020,male,56,55-64,unemployed,rural,249.0
CIV,2020,male,56,55-64,unemployed,urban,574.0
CIV,2020,male,56,55-64,inactive,rural,2733.0
CIV,2020,male,56,55-64,inactive,urban,4136.0
CIV,2020,male,56,55-64,student,rural,2061.0
CIV,2020,male,56,55-64,student,urban,3120.0
CIV,2020,male,57,55-64,employed,rural,22299.0
CIV,2020,male,57,55-64,employed,urban,18240.0
CIV,2020,male,57,55-64,unemployed,rural,229.0
CIV,2020,male,57,55-64,unemployed,urban,530.0
CIV,2020,male,57,55-64,inactive,rural,2521.0
CIV,2020,male,57,55-64,inactive,urban,3815.0
CIV,2020,male,57,55-64,student,rural,1901.0
CIV,2020,male,57,55-64,student,urban,2878.0
CIV,2020,male,58,55-64,employed,rural,20761.0
CIV,2020,male,58,55-64,employed,urban,16981.0
CIV,2020,male,58,55-64,unemployed,rural,214.0
CIV,2020,male,58,55-64,unemployed,urban,493.0
CIV,2020,male,58,55-64,inactive,rural,2347.0
CIV,2020,male,58,55-64,inactive,urban,3552.0
CIV,2020,male,58,55-64,student,rural,1770.0
CIV,2020,male,58,55-64,student,urban,2679.0
CIV,2020,male,59,55-64,employed,rural,19475.0
CIV,2020,male,59,55-64,employed,urban,15929.0
CIV,2020,male,59,55-64,unemployed,rural,200.0
CIV,2020,male,59,55-64,unemployed,urban,463.0
CIV,2020,male,59,55-64,inactive,rural,2202.0
CIV,2020,male,59,55-64,inactive,urban,3332.0
CIV,2020,male,59,55-64,student,rural,1660.0
CIV,2020,male,59,55-64,student,urban,2514.0
CIV,2020,male,60,55-64,employed,rural,18241.0
CIV,2020,male,60,55-64,employed,urban,14921.0
CIV,2020,male,60,55-64,unemployed,rural,188.0
CIV,2020,male,60,55-64,unemployed,urban,433.0
CIV,2020,male,60,55-64,inactive,rural,2062.0
CIV,2020,male,60,55-64,inactive,urban,3121.0
CIV,2020,male,60,55-64,student,rural,1555.0
CIV,2020,male,60,55-64,student,urban,2354.0
CIV,2020,male,61,55-64,employed,rural,17086.0
CIV,2020,male,61,55-64,employed,urban,13976.0
CIV,2020,male,61,55-64,unemployed,rural,176.0
CIV,2020,male,61,55-64,unemployed,urban,406.0
CIV,2020,male,61,55-64,inactive,rural,1931.0
CIV,2020,male,61,55-64,inactive,urban,2924.0
CIV,2020,male,61,55-64,student,rural,1457.0
CIV,2020,male,61,55-64,student,urban,2205.0
CIV,2020,male,62,55-64,employed,rural,16034.0
CIV,2020,male,62,55-64,employed,urban,13115.0
CIV,2020,male,62,55-64,unemployed,rural,165.0
CIV,2020,male,62,55-64,unemployed,urban,381.0
CIV,2020,male,62,55-64,inactive,rural,1812.0
CIV,2020,male,62,55-64,inactive,urban,2744.0
CIV,2020,male,62,55-64,student,rural,1367.0
CIV,2020,male,62,55-64,student,urban,2069.0
CIV,2020,male,63,55-64,employed,rural,15073.0
CIV,2020,male,63,55-64,employed,urban,12329.0
CIV,2020,male,63,55-64,unemployed,rural,155.0
CIV,2020,male,63,55-64,unemployed,urban,358.0
CIV,2020,male,63,55-64,inactive,rural,1704.0
CIV,2020,male,63,55-64,inactive,urban,2579.0
CIV,2020,male,63,55-64,student,rural,1285.0
CIV,2020,male,63,55-64,student,urban,1945.0
CIV,2020,male,64,55-64,employed,rural,14188.0
CIV,2020,male,64,55-64,employed,urban,11605.0
CIV,2020,male,64,55-64,unemployed,rural,146.0
CIV,2020,male,64,55-64,unemployed,urban,337.0
CIV,2020,male,64,55-64,inactive,rural,1604.0
CIV,2020,male,64,55-64,inactive,urban,2427.0
CIV,2020,male,64,55-64,student,rural,1210.0
CIV,2020,male,64,55-64,student,urban,1831.0
CIV,2021,female,15,15-24,employed,rural,55292.0
CIV,2021,female,15,15-24,employed,urban,50038.0
CIV,2021,female,15,15-24,unemployed,rural,1647.0
CIV,2021,female,15,15-24,unemployed,urban,4390.0
CIV,2021,female,15,15-24,inactive,rural,26643.0
CIV,2021,female,15,15-24,inactive,urban,54615.0
CIV,2021,female,15,15-24,student,rural,40356.0
CIV,2021,female,15,15-24,student,urban,82722.0
CIV,2021,female,16,15-24,employed,rural,53798.0
CIV,2021,female,16,15-24,employed,urban,48686.0
CIV,2021,female,16,15-24,unemployed,rural,1603.0
CIV,2021,female,16,15-24,unemployed,urban,4271.0
CIV,2021,female,16,15-24,inactive,rural,25923.0
CIV,2021,female,16,15-24,inactive,urban,53139.0
CIV,2021,female,16,15-24,student,rural,39265.0
CIV,2021,female,16,15-24,student,urban,80487.0
CIV,2021,female,17,15-24,employed,rural,52274.0
CIV,2021,female,17,15-24,employed,urban,47306.0
CIV,2021,female,17,15-24,unemployed,rural,1557.0
CIV,2021,female,17,15-24,unemployed,urban,4151.0
CIV,2021,female,17,15-24,inactive,rural,25189.0
CIV,2021,female,17,15-24,inactive,urban,51633.0
CIV,2021,female,17,15-24,student,rural,38153.0
CIV,2021,female,17,15-24,student,urban,78206.0
CIV,2021,female,18,15-24,employed,rural,50718.0
CIV,2021,female,18,15-24,employed,urban,45898.0
CIV,2021,female,18,15-24,unemployed,rural,1511.0
CIV,2021,female,18,15-24,unemployed,urban,4027.0
CIV,2021,female,18,15-24,inactive,rural,24439.0
CIV,2021,female,18,15-24,inactive,urban,50096.0
CIV,2021,female,18,15-24,student,rural,37017.0
CIV,2021,female,18,15-24,student,urban,75878.0
CIV,2021,female,19,15-24,employed,rural,49142.0
CIV,2021,female,19,15-24,employed,urban,44471.0
CIV,2021,female,19,15-24,unemployed,rural,1464.0
CIV,2021,female,19,15-24,unemployed,urban,3902.0
CIV,2021,female,19,15-24,inactive,rural,23679.0
CIV,2021,female,19,15-24,inactive,urban,48539.0
CIV,2021,female,19,15-24,student,rural,35866.0
CIV,2021,female,19,15-24,student,urban,73520.0
CIV,2021,female,20,15-24,employed,rural,47562.0
CIV,2021,female,20,15-24,employed,urban,43041.0
CIV,2021,female,20,15-24,unemployed,rural,1417.0
CIV,2021,female,20,15-24,unemployed,urban,3776.0
CIV,2021,female,20,15-24,inactive,rural,22918.0
CIV,2021,female,20,15-24,inactive,urban,46979.0
CIV,2021,female,20,15-24,student,rural,34713.0
CIV,2021,female,20,15-24,student,urban,71157.0
CIV,2021,female,21,15-24,employed,rural,45981.0
CIV,2021,female,21,15-24,employed,urban,41611.0
CIV,2021,female,21,15-24,unemployed,rural,1370.0
CIV,2021,female,21,15-24,unemployed,urban,3651.0
CIV,2021,female,21,15-24,inactive,rural,22157.0
CIV,2021,female,21,15-24,inactive,urban,45417.0
CIV,2021,female,21,15-24,student,rural,33560.0
CIV,2021,female,21,15-24,student,urban,68791.0
CIV,2021,female,22,15-24,employed,rural,44406.0
CIV,2021,female,22,15-24,employed,urban,40185.0
CIV,2021,female,22,15-24,unemployed,rural,1323.0
CIV,2021,female,22,15-24,unemployed,urban,3526.0
CIV,2021,female,22,15-24,inactive,rural,21398.0
CIV,2021,female,22,15-24,inactive,urban,43861.0
CIV,2021,female,22,15-24,student,rural,32410.0
CIV,2021,female,22,15-24,student,urban,66435.0
CIV,2021,female,23,15-24,employed,rural,42842.0
CIV,2021,female,23,15-24,employed,urban,38770.0
CIV,2021,female,23,15-24,unemployed,rural,1276.0
CIV,2021,female,23,15-24,unemployed,urban,3402.0
CIV,2021,female,23,15-24,inactive,rural,20644.0
CIV,2021,female,23,15-24,inactive,urban,42316.0
CIV,2021,female,23,15-24,student,rural,31268.0
CIV,2021,female,23,15-24,student,urban,64095.0
CIV,2021,female,24,15-24,employed,rural,41294.0
CIV,2021,female,24,15-24,employed,urban,37369.0
CIV,2021,female,24,15-24,unemployed,rural,1230.0
CIV,2021,female,24,15-24,unemployed,urban,3279.0
CIV,2021,female,24,15-24,inactive,rural,19898.0
CIV,2021,female,24,15-24,inactive,urban,40787.0
CIV,2021,female,24,15-24,student,rural,30138.0
CIV,2021,female,24,15-24,student,urban,61779.0
CIV,2021,female,25,25-34,employed,rural,77667.0
CIV,2021,female,25,25-34,employed,urban,82985.0
CIV,2021,female,25,25-34,unemployed,rural,608.0
CIV,2021,female,25,25-34,unemployed,urban,3324.0
CIV,2021,female,25,25-34,inactive,rural,22467.0
CIV,2021,female,25,25-34,inactive,urban,40065.0
CIV,2021,female,25,25-34,student,rural,0.0
CIV,2021,female,25,25-34,student,urban,0.0
CIV,2021,female,26,25-34,employed,rural,74801.0
CIV,2021,female,26,25-34,employed,urban,79923.0
CIV,2021,female,26,25-34,unemployed,rural,586.0
CIV,2021,female,26,25-34,unemployed,urban,3201.0
CIV,2021,female,26,25-34,inactive,rural,21638.0
CIV,2021,female,26,25-34,inactive,urban,38586.0
CIV,2021,female,26,25-34,student,rural,0.0
CIV,2021,female,26,25-34,student,urban,0.0
CIV,2021,female,27,25-34,employed,rural,71926.0
CIV,2021,female,27,25-34,employed,urban,76851.0
CIV,2021,female,27,25-34,unemployed,rural,563.0
CIV,2021,female,27,25-34,unemployed,urban,3078.0
CIV,2021,female,27,25-34,inactive,rural,20806.0
CIV,2021,female,27,25-34,inactive,urban,37104.0
CIV,2021,female,27,25-34,student,rural,0.0
CIV,2021,female,27,25-34,student,urban,0.0
CIV,2021,female,28,25-34,employed,rural,69007.0
CIV,2021,female,28,25-34,employed,urban,73732.0
CIV,2021,female,28,25-34,unemployed,rural,540.0
CIV,2021,female,28,25-34,unemployed,urban,2953.0
CIV,2021,female,28,25-34,inactive,rural,19962.0
CIV,2021,female,28,25-34,inactive,urban,35597.0
CIV,2021,female,28,25-34,student,rural,0.0
CIV,2021,female,28,25-34,student,urban,0.0
CIV,2021,female,29,25-34,employed,rural,66124.0
CIV,2021,female,29,25-34,employed,urban,70652.0
CIV,2021,female,29,25-34,unemployed,rural,518.0
CIV,2021,female,29,25-34,unemployed,urban,2830.0
CIV,2021,female,29,25-34,inactive,rural,19128.0
CIV,2021,female,29,25-34,inactive,urban,34110.0
CIV,2021,female,29,25-34,student,rural,0.0
CIV,2021,female,29,25-34,student,urban,0.0
CIV,2021,female,30,25-34,employed,rural,63358.0
CIV,2021,female,30,25-34,employed,urban,67698.0
CIV,2021,female,30,25-34,unemployed,rural,496.0
CIV,2021,female,30,25-34,unemployed,urban,2712.0
CIV,2021,female,30,25-34,inactive,rural,18328.0
CIV,2021,female,30,25-34,inactive,urban,32684.0
CIV,2021,female,30,25-34,student,rural,0.0
CIV,2021,female,30,25-34,student,urban,0.0
CIV,2021,female,31,25-34,employed,rural,60656.0
CIV,2021,female,31,25-34,employed,urban,64809.0
CIV,2021,female,31,25-34,unemployed,rural,475.0
CIV,2021,female,31,25-34,unemployed,urban,2596.0
CIV,2021,female,31,25-34,inactive,rural,17546.0
CIV,2021,female,31,25-34,inactive,urban,31290.0
CIV,2021,female,31,25-34,student,rural,0.0
CIV,2021,female,31,25-34,student,urban,0.0
CIV,2021,female,32,25-34,employed,rural,58357.0
CIV,2021,female,32,25-34,employed,urban,62354.0
CIV,2021,female,32,25-34,unemployed,rural,457.0
CIV,2021,female,32,25-34,unemployed,urban,2497.0
CIV,2021,female,32,25-34,inactive,rural,16881.0
CIV,2021,female,32,25-34,inactive,urban,30104.0
CIV,2021,female,32,25-34,student,rural,0.0
CIV,2021,female,32,25-34,student,urban,0.0
CIV,2021,female,33,25-34,employed,rural,56629.0
CIV,2021,female,33,25-34,employed,urban,60508.0
CIV,2021,female,33,25-34,unemployed,rural,443.0
CIV,2021,female,33,25-34,unemployed,urban,2424.0
CIV,2021,female,33,25-34,inactive,rural,16381.0
CIV,2021,female,33,25-34,inactive,urban,29213.0
CIV,2021,female,33,25-34,student,rural,0.0
CIV,2021,female,33,25-34,student,urban,0.0
CIV,2021,female,34,25-34,employed,rural,55307.0
CIV,2021,female,34,25-34,employed,urban,59094.0
CIV,2021,female,34,25-34,unemployed,rural,433.0
CIV,2021,female,34,25-34,unemployed,urban,2367.0
CIV,2021,female,34,25-34,inactive,rural,15999.0
CIV,2021,female,34,25-34,inactive,urban,28530.0
CIV,2021,female,34,25-34,student,rural,0.0
CIV,2021,female,34,25-34,student,urban,0.0
CIV,2021,female,35,35-44,employed,rural,53850.0
CIV,2021,female,35,35-44,employed,urban,57833.0
CIV,2021,female,35,35-44,unemployed,rural,554.0
CIV,2021,female,35,35-44,unemployed,urban,2179.0
CIV,2021,female,35,35-44,inactive,rural,17505.0
CIV,2021,female,35,35-44,inactive,urban,25966.0
CIV,2021,female,35,35-44,student,rural,0.0
CIV,2021,female,35,35-44,student,urban,0.0
CIV,2021,female,36,35-44,employed,rural,52549.0
CIV,2021,female,36,35-44,employed,urban,56437.0
CIV,2021,female,36,35-44,unemployed,rural,541.0
CIV,2021,female,36,35-44,unemployed,urban,2126.0
CIV,2021,female,36,35-44,inactive,rural,17082.0
CIV,2021,female,36,35-44,inactive,urban,25339.0
CIV,2021,female,36,35-44,student,rural,0.0
CIV,2021,female,36,35-44,student,urban,0.0
CIV,2021,female,37,35-44,employed,rural,51453.0
CIV,2021,female,37,35-44,employed,urban,55260.0
CIV,2021,female,37,35-44,unemployed,rural,529.0
CIV,2021,female,37,35-44,unemployed,urban,2083.0
CIV,2021,female,37,35-44,inactive,rural,16726.0
CIV,2021,female,37,35-44,inactive,urban,24811.0
CIV,2021,female,37,35-44,student,rural,0.0
CIV,2021,female,37,35-44,student,urban,0.0
CIV,2021,female,38,35-44,employed,rural,50596.0
CIV,2021,female,38,35-44,employed,urban,54338.0
CIV,2021,female,38,35-44,unemployed,rural,521.0
CIV,2021,female,38,35-44,unemployed,urban,2047.0
CIV,2021,female,38,35-44,inactive,rural,16447.0
CIV,2021,female,38,35-44,inactive,urban,24397.0
CIV,2021,female,38,35-44,student,rural,0.0
CIV,2021,female,38,35-44,student,urban,0.0
CIV,2021,female,39,35-44,employed,rural,49846.0
CIV,2021,female,39,35-44,employed,urban,53533.0
CIV,2021,female,39,35-44,unemployed,rural,513.0
CIV,2021,female,39,35-44,unemployed,urban,2017.0
CIV,2021,female,39,35-44,inactive,rural,16203.0
CIV,2021,female,39,35-44,inactive,urban,24036.0
CIV,2021,female,39,35-44,student,rural,0.0
CIV,2021,female,39,35-44,student,urban,0.0
CIV,2021,female,40,35-44,employed,rural,49100.0
CIV,2021,female,40,35-44,employed,urban,52733.0
CIV,2021,female,40,35-44,unemployed,rural,505.0
CIV,2021,female,40,35-44,unemployed,urban,1987.0
CIV,2021,female,40,35-44,inactive,rural,15961.0
CIV,2021,female,40,35-44,inactive,urban,23676.0
CIV,2021,female,40,35-44,student,rural,0.0
CIV,2021,female,40,35-44,student,urban,0.0
CIV,2021,female,41,35-44,employed,rural,48451.0
CIV,2021,female,41,35-44,employed,urban,52036.0
CIV,2021,female,41,35-44,unemployed,rural,498.0
CIV,2021,female,41,35-44,unemployed,urban,1961.0
CIV,2021,female,41,35-44,inactive,rural,15750.0
CIV,2021,female,41,35-44,inactive,urban,23363.0
CIV,2021,female,41,35-44,student,rural,0.0
CIV,2021,female,41,35-44,student,urban,0.0
CIV,2021,female,42,35-44,employed,rural,47245.0
CIV,2021,female,42,35-44,employed,urban,50739.0
CIV,2021,female,42,35-44,unemployed,rural,486.0
CIV,2021,female,42,35-44,unemployed,urban,1912.0
CIV,2021,female,42,35-44,inactive,rural,15358.0
CIV,2021,female,42,35-44,inactive,urban,22781.0
CIV,2021,female,42,35-44,student,rural,0.0
CIV,2021,female,42,35-44,student,urban,0.0
CIV,2021,female,43,35-44,employed,rural,45166.0
CIV,2021,female,43,35-44,employed,urban,48507.0
CIV,2021,female,43,35-44,unemployed,rural,465.0
CIV,2021,female,43,35-44,unemployed,urban,1828.0
CIV,2021,female,43,35-44,inactive,rural,14682.0
CIV,2021,female,43,35-44,inactive,urban,21779.0
CIV,2021,female,43,35-44,student,rural,0.0
CIV,2021,female,43,35-44,student,urban,0.0
CIV,2021,female,44,35-44,employed,rural,42523.0
CIV,2021,female,44,35-44,employed,urban,45668.0
CIV,2021,female,44,35-44,unemployed,rural,437.0
CIV,2021,female,44,35-44,unemployed,urban,1721.0
CIV,2021,female,44,35-44,inactive,rural,13823.0
CIV,2021,female,44,35-44,inactive,urban,20504.0
CIV,2021,female,44,35-44,student,rural,0.0
CIV,2021,female,44,35-44,student,urban,0.0
CIV,2021,female,45,45-54,employed,rural,42670.0
CIV,2021,female,45,45-54,employed,urban,40202.0
CIV,2021,female,45,45-54,unemployed,rural,568.0
CIV,2021,female,45,45-54,unemployed,urban,1460.0
CIV,2021,female,45,45-54,inactive,rural,12910.0
CIV,2021,female,45,45-54,inactive,urban,19347.0
CIV,2021,female,45,45-54,student,rural,0.0
CIV,2021,female,45,45-54,student,urban,0.0
CIV,2021,female,46,45-54,employed,rural,39904.0
CIV,2021,female,46,45-54,employed,urban,37597.0
CIV,2021,female,46,45-54,unemployed,rural,531.0
CIV,2021,female,46,45-54,unemployed,urban,1366.0
CIV,2021,female,46,45-54,inactive,rural,12073.0
CIV,2021,female,46,45-54,inactive,urban,18093.0
CIV,2021,female,46,45-54,student,rural,0.0
CIV,2021,female,46,45-54,student,urban,0.0
CIV,2021,female,47,45-54,employed,rural,37249.0
CIV,2021,female,47,45-54,employed,urban,35095.0
CIV,2021,female,47,45-54,unemployed,rural,496.0
CIV,2021,female,47,45-54,unemployed,urban,1275.0
CIV,2021,female,47,45-54,inactive,rural,11270.0
CIV,2021,female,47,45-54,inactive,urban,16889.0
CIV,2021,female,47,45-54,student,rural,0.0
CIV,2021,female,47,45-54,student,urban,0.0
CIV,2021,female,48,45-54,employed,rural,34849.0
CIV,2021,female,48,45-54,employed,urban,32833.0
