ccode,year,gender,age,broad_sector,sector21,population
CIV,2020,Female,50,Services,"Professional, scientific and technical activities",111.0
CIV,2020,Female,51,Services,"Professional, scientific and technical activities",104.0
CIV,2020,Female,52,Services,"Professional, scientific and technical activities",98.0
CIV,2020,Female,53,Services,"Professional, scientific and technical activities",92.0
CIV,2020,Female,54,Services,"Professional, scientific and technical activities",86.0
CIV,2021,Female,25,Services,"Professional, scientific and technical activities",298.0
CIV,2021,Female,26,Services,"Professional, scientific and technical activities",287.0
CIV,2021,Female,27,Services,"Professional, scientific and technical activities",276.0
CIV,2021,Female,28,Services,"Professional, scientific and technical activities",265.0
CIV,2021,Female,29,Services,"Professional, scientific and technical activities",254.0
CIV,2021,Female,30,Services,"Professional, scientific and technical activities",243.0
CIV,2021,Female,31,Services,"Professional, scientific and technical activities",233.0
CIV,2021,Female,32,Services,"Professional, scientific and technical activities",224.0
CIV,2021,Female,33,Services,"Professional, scientific and technical activities",217.0
CIV,2021,Female,34,Services,"Professional, scientific and technical activities",212.0
CIV,2021,Female,35,Services,"Professional, scientific and technical activities",207.0
CIV,2021,Female,36,Services,"Professional, scientific and technical activities",202.0
CIV,2021,Female,37,Services,"Professional, scientific and technical activities",198.0
CIV,2021,Female,38,Services,"Professional, scientific and technical activities",195.0
CIV,2021,Female,39,Services,"Professional, scientific and technical activities",192.0
CIV,2021,Female,40,Services,"Professional, scientific and technical activities",189.0
CIV,2021,Female,41,Services,"Professional, scientific and technical activities",186.0
CIV,2021,Female,42,Services,"Professional, scientific and technical activities",182.0
CIV,2021,Female,43,Services,"Professional, scientific and technical activities",174.0
CIV,2021,Female,44,Services,"Professional, scientific and technical activities",164.0
CIV,2021,Female,45,Services,"Professional, scientific and technical activities",154.0
CIV,2021,Female,46,Services,"Professional, scientific and technical activities",144.0
CIV,2021,Female,47,Services,"Professional, scientific and technical activities",134.0
CIV,2021,Female,48,Services,"Professional, scientific and technical activities",126.0
CIV,2021,Female,49,Services,"Professional, scientific and technical activities",118.0
CIV,2021,Female,50,Services,"Professional, scientific and technical activities",110.0
CIV,2021,Female,51,Services,"Professional, scientific and technical activities",101.0
CIV,2021,Female,52,Services,"Professional, scientific and technical activities",94.0
CIV,2021,Female,53,Services,"Professional, scientific and technical activities",88.0
CIV,2021,Female,54,Services,"Professional, scientific and technical activities",84.0
CIV,2022,Female,25,Services,"Professional, scientific and technical activities",255.0
CIV,2022,Female,26,Services,"Professional, scientific and technical activities",246.0
CIV,2022,Female,27,Services,"Professional, scientific and technical activities",236.0
CIV,2022,Female,28,Services,"Professional, scientific and technical activities",227.0
CIV,2022,Female,29,Services,"Professional, scientific and technical activities",218.0
CIV,2022,Female,30,Services,"Professional, scientific and technical activities",210.0
CIV,2022,Female,31,Services,"Professional, scientific and technical activities",201.0
CIV,2022,Female,32,Services,"Professional, scientific and technical activities",194.0
CIV,2022,Female,33,Services,"Professional, scientific and technical activities",187.0
CIV,2022,Female,34,Services,"Professional, scientific and technical activities",180.0
CIV,2022,Female,35,Services,"Professional, scientific and technical activities",174.0
CIV,2022,Female,36,Services,"Professional, scientific and technical activities",168.0
CIV,2022,Female,37,Services,"Professional, scientific and technical activities",163.0
CIV,2022,Female,38,Services,"Professional, scientific and technical activities",161.0
CIV,2022,Female,39,Services,"Professional, scientific and technical activities",160.0
CIV,2022,Female,40,Services,"Professional, scientific and technical activities",159.0
CIV,2022,Female,41,Services,"Professional, scientific and technical activities",158.0
CIV,2022,Female,42,Services,"Professional, scientific and technical activities",156.0
CIV,2022,Female,43,Services,"Professional, scientific and technical activities",150.0
CIV,2022,Female,44,Services,"Professional, scientific and technical activities",142.0
CIV,2022,Female,45,Services,"Professional, scientific and technical activities",134.0
CIV,2022,Female,46,Services,"Professional, scientific and technical activities",126.0
CIV,2022,Female,47,Services,"Professional, scientific and technical activities",118.0
CIV,2022,Female,48,Services,"Professional, scientific and technical activities",111.0
CIV,2022,Female,49,Services,"Professional, scientific and technical activities",103.0
CIV,2022,Female,50,Services,"Professional, scientific and technical activities",96.0
CIV,2022,Female,51,Services,"Professional, scientific and technical activities",88.0
CIV,2022,Female,52,Services,"Professional, scientific and technical activities",82.0
CIV,2022,Female,53,Services,"Professional, scientific and technical activities",77.0
CIV,2022,Female,54,Services,"Professional, scientific and technical activities",72.0
CIV,2023,Female,25,Services,"Professional, scientific and technical activities",303.0
CIV,2023,Female,26,Services,"Professional, scientific and technical activities",292.0
CIV,2023,Female,27,Services,"Professional, scientific and technical activities",281.0
CIV,2023,Female,28,Services,"Professional, scientific and technical activities",270.0
CIV,2023,Female,29,Services,"Professional, scientific and technical activities",260.0
CIV,2023,Female,30,Services,"Professional, scientific and technical activities",250.0
CIV,2023,Female,31,Services,"Professional, scientific and technical activities",241.0
CIV,2023,Female,32,Services,"Professional, scientific and technical activities",232.0
CIV,2023,Female,33,Services,"Professional, scientific and technical activities",222.0
CIV,2023,Female,34,Services,"Professional, scientific and technical activities",213.0
CIV,2023,Female,35,Services,"Professional, scientific and technical activities",204.0
CIV,2023,Female,36,Services,"Professional, scientific and technical activities",195.0
CIV,2023,Female,37,Services,"Professional, scientific and technical activities",189.0
CIV,2023,Female,38,Services,"Professional, scientific and technical activities",186.0
CIV,2023,Female,39,Services,"Professional, scientific and technical activities",186.0
CIV,2023,Female,40,Services,"Professional, scientific and technical activities",185.0
CIV,2023,Female,41,Services,"Professional, scientific and technical activities",185.0
CIV,2023,Female,42,Services,"Professional, scientific and technical activities",183.0
CIV,2023,Female,43,Services,"Professional, scientific and technical activities",177.0
CIV,2023,Female,44,Services,"Professional, scientific and technical activities",168.0
CIV,2023,Female,45,Services,"Professional, scientific and technical activities",160.0
CIV,2023,Female,46,Services,"Professional, scientific and technical activities",152.0
CIV,2023,Female,47,Services,"Professional, scientific and technical activities",144.0
CIV,2023,Female,48,Services,"Professional, scientific and technical activities",135.0
CIV,2023,Female,49,Services,"Professional, scientific and technical activities",126.0
CIV,2023,Female,50,Services,"Professional, scientific and technical activities",117.0
CIV,2023,Female,51,Services,"Professional, scientific and technical activities",107.0
CIV,2023,Female,52,Services,"Professional, scientific and technical activities",99.0
CIV,2023,Female,53,Services,"Professional, scientific and technical activities",93.0
CIV,2023,Female,54,Services,"Professional, scientific and technical activities",88.0
CIV,2024,Female,25,Services,"Professional, scientific and technical activities",324.0
CIV,2024,Female,26,Services,"Professional, scientific and technical activities",312.0
CIV,2024,Female,27,Services,"Professional, scientific and technical activities",300.0
CIV,2024,Female,28,Services,"Professional, scientific and technical activities",289.0
CIV,2024,Female,29,Services,"Professional, scientific and technical activities",278.0
CIV,2024,Female,30,Services,"Professional, scientific and technical activities",268.0
CIV,2024,Female,31,Services,"Professional, scientific and technical activities",259.0
CIV,2024,Female,32,Services,"Professional, scientific and technical activities",249.0
CIV,2024,Female,33,Services,"Professional, scientific and technical activities",238.0
CIV,2024,Female,34,Services,"Professional, scientific and technical activities",227.0
CIV,2024,Female,35,Services,"Professional, scientific and technical activities",217.0
CIV,2024,Female,36,Services,"Professional, scientific and technical activities",206.0
CIV,2024,Female,37,Services,"Professional, scientific and technical activities",199.0
CIV,2024,Female,38,Services,"Professional, scientific and technical activities",196.0
CIV,2024,Female,39,Services,"Professional, scientific and technical activities",195.0
CIV,2024,Female,40,Services,"Professional, scientific and technical activities",194.0
CIV,2024,Female,41,Services,"Professional, scientific and technical activities",194.0
CIV,2024,Female,42,Services,"Professional, scientific and technical activities",191.0
CIV,2024,Female,43,Services,"Professional, scientific and technical activities",186.0
CIV,2024,Female,44,Services,"Professional, scientific and technical activities",178.0
CIV,2024,Female,45,Services,"Professional, scientific and technical activities",171.0
CIV,2024,Female,46,Services,"Professional, scientific and technical activities",164.0
CIV,2024,Female,47,Services,"Professional, scientific and technical activities",156.0
CIV,2024,Female,48,Services,"Professional, scientific and technical activities",147.0
CIV,2024,Female,49,Services,"Professional, scientific and technical activities",137.0
CIV,2024,Female,50,Services,"Professional, scientific and technical activities",127.0
CIV,2024,Female,51,Services,"Professional, scientific and technical activities",118.0
CIV,2024,Female,52,Services,"Professional, scientific and technical activities",109.0
CIV,2024,Female,53,Services,"Professional, scientific and technical activities",102.0
CIV,2024,Female,54,Services,"Professional, scientific and technical activities",96.0
CIV,2025,Female,25,Services,"Professional, scientific and technical activities",342.0
CIV,2025,Female,26,Services,"Professional, scientific and technical activities",329.0
CIV,2025,Female,27,Services,"Professional, scientific and technical activities",317.0
CIV,2025,Female,28,Services,"Professional, scientific and technical activities",306.0
CIV,2025,Female,29,Services,"Professional, scientific and technical activities",295.0
CIV,2025,Female,30,Services,"Professional, scientific and technical activities",284.0
CIV,2025,Female,31,Services,"Professional, scientific and technical activities",274.0
CIV,2025,Female,32,Services,"Professional, scientific and technical activities",264.0
CIV,2025,Female,33,Services,"Professional, scientific and technical activities",252.0
CIV,2025,Female,34,Services,"Professional, scientific and technical activities",240.0
CIV,2025,Female,35,Services,"Professional, scientific and technical activities",229.0
CIV,2025,Female,36,Services,"Professional, scientific and technical activities",218.0
CIV,2025,Female,37,Services,"Professional, scientific and technical activities",209.0
CIV,2025,Female,38,Services,"Professional, scientific and technical activities",205.0
CIV,2025,Female,39,Services,"Professional, scientific and technical activities",203.0
CIV,2025,Female,40,Services,"Professional, scientific and technical activities",201.0
CIV,2025,Female,41,Services,"Professional, scientific and technical activities",199.0
CIV,2025,Female,42,Services,"Professional, scientific and technical activities",197.0
CIV,2025,Female,43,Services,"Professional, scientific and technical activities",192.0
CIV,2025,Female,44,Services,"Professional, scientific and technical activities",185.0
CIV,2025,Female,45,Services,"Professional, scientific and technical activities",179.0
CIV,2025,Female,46,Services,"Professional, scientific and technical activities",173.0
CIV,2025,Female,47,Services,"Professional, scientific and technical activities",166.0
CIV,2025,Female,48,Services,"Professional, scientific and technical activities",157.0
CIV,2025,Female,49,Services,"Professional, scientific and technical activities",147.0
CIV,2025,Female,50,Services,"Professional, scientific and technical activities",138.0
CIV,2025,Female,51,Services,"Professional, scientific and technical activities",128.0
CIV,2025,Female,52,Services,"Professional, scientific and technical activities",118.0
CIV,2025,Female,53,Services,"Professional, scientific and technical activities",111.0
CIV,2025,Female,54,Services,"Professional, scientific and technical activities",104.0
CIV,2015,Female,25,Services,Public administration and defence; compulsory social security,1552.0
CIV,2015,Female,26,Services,Public administration and defence; compulsory social security,1494.0
CIV,2015,Female,27,Services,Public administration and defence; compulsory social security,1436.0
CIV,2015,Female,28,Services,Public administration and defence; compulsory social security,1378.0
CIV,2015,Female,29,Services,Public administration and defence; compulsory social security,1322.0
CIV,2015,Female,30,Services,Public administration and defence; compulsory social security,1269.0
CIV,2015,Female,31,Services,Public administration and defence; compulsory social security,1216.0
CIV,2015,Female,32,Services,Public administration and defence; compulsory social security,1178.0
CIV,2015,Female,33,Services,Public administration and defence; compulsory social security,1161.0
CIV,2015,Female,34,Services,Public administration and defence; compulsory social security,1156.0
CIV,2015,Female,35,Services,Public administration and defence; compulsory social security,1151.0
CIV,2015,Female,36,Services,Public administration and defence; compulsory social security,1149.0
CIV,2015,Female,37,Services,Public administration and defence; compulsory social security,1134.0
CIV,2015,Female,38,Services,Public administration and defence; compulsory social security,1099.0
CIV,2015,Female,39,Services,Public administration and defence; compulsory social security,1050.0
CIV,2015,Female,40,Services,Public administration and defence; compulsory social security,1005.0
CIV,2015,Female,41,Services,Public administration and defence; compulsory social security,959.0
CIV,2015,Female,42,Services,Public administration and defence; compulsory social security,912.0
CIV,2015,Female,43,Services,Public administration and defence; compulsory social security,864.0
CIV,2015,Female,44,Services,Public administration and defence; compulsory social security,815.0
CIV,2015,Female,45,Services,Public administration and defence; compulsory social security,767.0
CIV,2015,Female,46,Services,Public administration and defence; compulsory social security,717.0
CIV,2015,Female,47,Services,Public administration and defence; compulsory social security,672.0
CIV,2015,Female,48,Services,Public administration and defence; compulsory social security,635.0
CIV,2015,Female,49,Services,Public administration and defence; compulsory social security,603.0
CIV,2015,Female,50,Services,Public administration and defence; compulsory social security,572.0
CIV,2015,Female,51,Services,Public administration and defence; compulsory social security,542.0
CIV,2015,Female,52,Services,Public administration and defence; compulsory social security,512.0
CIV,2015,Female,53,Services,Public administration and defence; compulsory social security,483.0
CIV,2015,Female,54,Services,Public administration and defence; compulsory social security,455.0
CIV,2016,Female,25,Services,Public administration and defence; compulsory social security,1664.0
CIV,2016,Female,26,Services,Public administration and defence; compulsory social security,1601.0
CIV,2016,Female,27,Services,Public administration and defence; compulsory social security,1538.0
CIV,2016,Female,28,Services,Public administration and defence; compulsory social security,1475.0
CIV,2016,Female,29,Services,Public administration and defence; compulsory social security,1413.0
CIV,2016,Female,30,Services,Public administration and defence; compulsory social security,1354.0
CIV,2016,Female,31,Services,Public administration and defence; compulsory social security,1295.0
CIV,2016,Female,32,Services,Public administration and defence; compulsory social security,1253.0
CIV,2016,Female,33,Services,Public administration and defence; compulsory social security,1234.0
CIV,2016,Female,34,Services,Public administration and defence; compulsory social security,1230.0
CIV,2016,Female,35,Services,Public administration and defence; compulsory social security,1225.0
CIV,2016,Female,36,Services,Public administration and defence; compulsory social security,1223.0
CIV,2016,Female,37,Services,Public administration and defence; compulsory social security,1208.0
CIV,2016,Female,38,Services,Public administration and defence; compulsory social security,1173.0
CIV,2016,Female,39,Services,Public administration and defence; compulsory social security,1123.0
CIV,2016,Female,40,Services,Public administration and defence; compulsory social security,1077.0
CIV,2016,Female,41,Services,Public administration and defence; compulsory social security,1030.0
CIV,2016,Female,42,Services,Public administration and defence; compulsory social security,981.0
CIV,2016,Female,43,Services,Public administration and defence; compulsory social security,929.0
CIV,2016,Female,44,Services,Public administration and defence; compulsory social security,876.0
CIV,2016,Female,45,Services,Public administration and defence; compulsory social security,822.0
CIV,2016,Female,46,Services,Public administration and defence; compulsory social security,767.0
CIV,2016,Female,47,Services,Public administration and defence; compulsory social security,717.0
CIV,2016,Female,48,Services,Public administration and defence; compulsory social security,677.0
CIV,2016,Female,49,Services,Public administration and defence; compulsory social security,643.0
CIV,2016,Female,50,Services,Public administration and defence; compulsory social security,609.0
CIV,2016,Female,51,Services,Public administration and defence; compulsory social security,576.0
CIV,2016,Female,52,Services,Public administration and defence; compulsory social security,545.0
CIV,2016,Female,53,Services,Public administration and defence; compulsory social security,514.0
CIV,2016,Female,54,Services,Public administration and defence; compulsory social security,484.0
CIV,2017,Female,25,Services,Public administration and defence; compulsory social security,1375.0
CIV,2017,Female,26,Services,Public administration and defence; compulsory social security,1323.0
CIV,2017,Female,27,Services,Public administration and defence; compulsory social security,1270.0
CIV,2017,Female,28,Services,Public administration and defence; compulsory social security,1217.0
CIV,2017,Female,29,Services,Public administration and defence; compulsory social security,1164.0
CIV,2017,Female,30,Services,Public administration and defence; compulsory social security,1114.0
CIV,2017,Female,31,Services,Public administration and defence; compulsory social security,1064.0
CIV,2017,Female,32,Services,Public administration and defence; compulsory social security,1028.0
CIV,2017,Female,33,Services,Public administration and defence; compulsory social security,1012.0
CIV,2017,Female,34,Services,Public administration and defence; compulsory social security,1008.0
CIV,2017,Female,35,Services,Public administration and defence; compulsory social security,1003.0
CIV,2017,Female,36,Services,Public administration and defence; compulsory social security,1001.0
CIV,2017,Female,37,Services,Public administration and defence; compulsory social security,990.0
CIV,2017,Female,38,Services,Public administration and defence; compulsory social security,962.0
CIV,2017,Female,39,Services,Public administration and defence; compulsory social security,924.0
CIV,2017,Female,40,Services,Public administration and defence; compulsory social security,889.0
CIV,2017,Female,41,Services,Public administration and defence; compulsory social security,854.0
CIV,2017,Female,42,Services,Public administration and defence; compulsory social security,815.0
CIV,2017,Female,43,Services,Public administration and defence; compulsory social security,772.0
CIV,2017,Female,44,Services,Public administration and defence; compulsory social security,726.0
CIV,2017,Female,45,Services,Public administration and defence; compulsory social security,680.0
CIV,2017,Female,46,Services,Public administration and defence; compulsory social security,633.0
CIV,2017,Female,47,Services,Public administration and defence; compulsory social security,591.0
CIV,2017,Female,48,Services,Public administration and defence; compulsory social security,557.0
CIV,2017,Female,49,Services,Public administration and defence; compulsory social security,528.0
CIV,2017,Female,50,Services,Public administration and defence; compulsory social security,500.0
CIV,2017,Female,51,Services,Public administration and defence; compulsory social security,472.0
CIV,2017,Female,52,Services,Public administration and defence; compulsory social security,446.0
CIV,2017,Female,53,Services,Public administration and defence; compulsory social security,420.0
CIV,2017,Female,54,Services,Public administration and defence; compulsory social security,396.0
CIV,2018,Female,25,Services,Public administration and defence; compulsory social security,1188.0
CIV,2018,Female,26,Services,Public administration and defence; compulsory social security,1143.0
CIV,2018,Female,27,Services,Public administration and defence; compulsory social security,1098.0
CIV,2018,Female,28,Services,Public administration and defence; compulsory social security,1051.0
CIV,2018,Female,29,Services,Public administration and defence; compulsory social security,1004.0
CIV,2018,Female,30,Services,Public administration and defence; compulsory social security,960.0
CIV,2018,Female,31,Services,Public administration and defence; compulsory social security,916.0
CIV,2018,Female,32,Services,Public administration and defence; compulsory social security,883.0
CIV,2018,Female,33,Services,Public administration and defence; compulsory social security,868.0
CIV,2018,Female,34,Services,Public administration and defence; compulsory social security,865.0
CIV,2018,Female,35,Services,Public administration and defence; compulsory social security,860.0
CIV,2018,Female,36,Services,Public administration and defence; compulsory social security,857.0
CIV,2018,Female,37,Services,Public administration and defence; compulsory social security,847.0
CIV,2018,Female,38,Services,Public administration and defence; compulsory social security,825.0
CIV,2018,Female,39,Services,Public administration and defence; compulsory social security,795.0
CIV,2018,Female,40,Services,Public administration and defence; compulsory social security,767.0
CIV,2018,Female,41,Services,Public administration and defence; compulsory social security,740.0
CIV,2018,Female,42,Services,Public administration and defence; compulsory social security,708.0
CIV,2018,Female,43,Services,Public administration and defence; compulsory social security,671.0
CIV,2018,Female,44,Services,Public administration and defence; compulsory social security,630.0
CIV,2018,Female,45,Services,Public administration and defence; compulsory social security,589.0
CIV,2018,Female,46,Services,Public administration and defence; compulsory social security,548.0
CIV,2018,Female,47,Services,Public administration and defence; compulsory social security,511.0
CIV,2018,Female,48,Services,Public administration and defence; compulsory social security,480.0
CIV,2018,Female,49,Services,Public administration and defence; compulsory social security,455.0
CIV,2018,Female,50,Services,Public administration and defence; compulsory social security,430.0
CIV,2018,Female,51,Services,Public administration and defence; compulsory social security,405.0
CIV,2018,Female,52,Services,Public administration and defence; compulsory social security,382.0
CIV,2018,Female,53,Services,Public administration and defence; compulsory social security,359.0
CIV,2018,Female,54,Services,Public administration and defence; compulsory social security,338.0
CIV,2019,Female,25,Services,Public administration and defence; compulsory social security,997.0
CIV,2019,Female,26,Services,Public administration and defence; compulsory social security,960.0
CIV,2019,Female,27,Services,Public administration and defence; compulsory social security,923.0
CIV,2019,Female,28,Services,Public administration and defence; compulsory social security,883.0
CIV,2019,Female,29,Services,Public administration and defence; compulsory social security,844.0
CIV,2019,Female,30,Services,Public administration and defence; compulsory social security,806.0
CIV,2019,Female,31,Services,Public administration and defence; compulsory social security,768.0
CIV,2019,Female,32,Services,Public administration and defence; compulsory social security,739.0
CIV,2019,Female,33,Services,Public administration and defence; compulsory social security,726.0
CIV,2019,Female,34,Services,Public administration and defence; compulsory social security,722.0
CIV,2019,Female,35,Services,Public administration and defence; compulsory social security,717.0
CIV,2019,Female,36,Services,Public administration and defence; compulsory social security,713.0
CIV,2019,Female,37,Services,Public administration and defence; compulsory social security,705.0
CIV,2019,Female,38,Services,Public administration and defence; compulsory social security,688.0
CIV,2019,Female,39,Services,Public administration and defence; compulsory social security,665.0
CIV,2019,Female,40,Services,Public administration and defence; compulsory social security,643.0
CIV,2019,Female,41,Services,Public administration and defence; compulsory social security,622.0
CIV,2019,Female,42,Services,Public administration and defence; compulsory social security,597.0
CIV,2019,Female,43,Services,Public administration and defence; compulsory social security,566.0
CIV,2019,Female,44,Services,Public administration and defence; compulsory social security,531.0
CIV,2019,Female,45,Services,Public administration and defence; compulsory social security,497.0
CIV,2019,Female,46,Services,Public administration and defence; compulsory social security,462.0
CIV,2019,Female,47,Services,Public administration and defence; compulsory social security,430.0
CIV,2019,Female,48,Services,Public administration and defence; compulsory social security,404.0
CIV,2019,Female,49,Services,Public administration and defence; compulsory social security,382.0
CIV,2019,Female,50,Services,Public administration and defence; compulsory social security,360.0
CIV,2019,Female,51,Services,Public administration and defence; compulsory social security,338.0
CIV,2019,Female,52,Services,Public administration and defence; compulsory social security,318.0
CIV,2019,Female,53,Services,Public administration and defence; compulsory social security,299.0
CIV,2019,Female,54,Services,Public administration and defence; compulsory social security,281.0
CIV,2020,Female,25,Services,Public administration and defence; compulsory social security,1399.0
CIV,2020,Female,26,Services,Public administration and defence; compulsory social security,1350.0
CIV,2020,Female,27,Services,Public administration and defence; compulsory social security,1299.0
CIV,2020,Female,28,Services,Public administration and defence; compulsory social security,1244.0
CIV,2020,Female,29,Services,Public administration and defence; compulsory social security,1187.0
CIV,2020,Female,30,Services,Public administration and defence; compulsory social security,1133.0
CIV,2020,Female,31,Services,Public administration and defence; compulsory social security,1078.0
CIV,2020,Female,32,Services,Public administration and defence; compulsory social security,1038.0
CIV,2020,Female,33,Services,Public administration and defence; compulsory social security,1017.0
CIV,2020,Female,34,Services,Public administration and defence; compulsory social security,1010.0
CIV,2020,Female,35,Services,Public administration and defence; compulsory social security,1002.0
CIV,2020,Female,36,Services,Public administration and defence; compulsory social security,995.0
CIV,2020,Female,37,Services,Public administration and defence; compulsory social security,983.0
CIV,2020,Female,38,Services,Public administration and defence; compulsory social security,960.0
CIV,2020,Female,39,Services,Public administration and defence; compulsory social security,929.0
CIV,2020,Female,40,Services,Public administration and defence; compulsory social security,901.0
CIV,2020,Female,41,Services,Public administration and defence; compulsory social security,873.0
CIV,2020,Female,42,Services,Public administration and defence; compulsory social security,839.0
CIV,2020,Female,43,Services,Public administration and defence; compulsory social security,797.0
CIV,2020,Female,44,Services,Public administration and defence; compulsory social security,749.0
CIV,2020,Female,45,Services,Public administration and defence; compulsory social security,701.0
CIV,2020,Female,46,Services,Public administration and defence; compulsory social security,652.0
CIV,2020,Female,47,Services,Public administration and defence; compulsory social security,607.0
CIV,2020,Female,48,Services,Public administration and defence; compulsory social security,570.0
CIV,2020,Female,49,Services,Public administration and defence; compulsory social security,538.0
CIV,2020,Female,50,Services,Public administration and defence; compulsory social security,505.0
CIV,2020,Female,51,Services,Public administration and defence; compulsory social security,474.0
CIV,2020,Female,52,Services,Public administration and defence; compulsory social security,444.0
CIV,2020,Female,53,Services,Public administration and defence; compulsory social security,417.0
CIV,2020,Female,54,Services,Public administration and defence; compulsory social security,393.0
CIV,2021,Female,25,Services,Public administration and defence; compulsory social security,1775.0
CIV,2021,Female,26,Services,Public administration and defence; compulsory social security,1710.0
CIV,2021,Female,27,Services,Public administration and defence; compulsory social security,1644.0
CIV,2021,Female,28,Services,Public administration and defence; compulsory social security,1577.0
CIV,2021,Female,29,Services,Public administration and defence; compulsory social security,1512.0
CIV,2021,Female,30,Services,Public administration and defence; compulsory social security,1448.0
CIV,2021,Female,31,Services,Public administration and defence; compulsory social security,1387.0
CIV,2021,Female,32,Services,Public administration and defence; compulsory social security,1334.0
CIV,2021,Female,33,Services,Public administration and defence; compulsory social security,1295.0
CIV,2021,Female,34,Services,Public administration and defence; compulsory social security,1264.0
CIV,2021,Female,35,Services,Public administration and defence; compulsory social security,1234.0
CIV,2021,Female,36,Services,Public administration and defence; compulsory social security,1204.0
CIV,2021,Female,37,Services,Public administration and defence; compulsory social security,1179.0
CIV,2021,Female,38,Services,Public administration and defence; compulsory social security,1160.0
CIV,2021,Female,39,Services,Public administration and defence; compulsory social security,1142.0
CIV,2021,Female,40,Services,Public administration and defence; compulsory social security,1125.0
CIV,2021,Female,41,Services,Public administration and defence; compulsory social security,1111.0
CIV,2021,Female,42,Services,Public administration and defence; compulsory social security,1083.0
CIV,2021,Female,43,Services,Public administration and defence; compulsory social security,1035.0
CIV,2021,Female,44,Services,Public administration and defence; compulsory social security,975.0
CIV,2021,Female,45,Services,Public administration and defence; compulsory social security,916.0
CIV,2021,Female,46,Services,Public administration and defence; compulsory social security,857.0
CIV,2021,Female,47,Services,Public administration and defence; compulsory social security,800.0
CIV,2021,Female,48,Services,Public administration and defence; compulsory social security,748.0
CIV,2021,Female,49,Services,Public administration and defence; compulsory social security,701.0
CIV,2021,Female,50,Services,Public administration and defence; compulsory social security,653.0
CIV,2021,Female,51,Services,Public administration and defence; compulsory social security,605.0
CIV,2021,Female,52,Services,Public administration and defence; compulsory social security,562.0
CIV,2021,Female,53,Services,Public administration and defence; compulsory social security,527.0
CIV,2021,Female,54,Services,Public administration and defence; compulsory social security,498.0
CIV,2022,Female,25,Services,Public administration and defence; compulsory social security,2169.0
CIV,2022,Female,26,Services,Public administration and defence; compulsory social security,2087.0
CIV,2022,Female,27,Services,Public administration and defence; compulsory social security,2007.0
CIV,2022,Female,28,Services,Public administration and defence; compulsory social security,1929.0
CIV,2022,Female,29,Services,Public administration and defence; compulsory social security,1853.0
CIV,2022,Female,30,Services,Public administration and defence; compulsory social security,1781.0
CIV,2022,Female,31,Services,Public administration and defence; compulsory social security,1711.0
CIV,2022,Female,32,Services,Public administration and defence; compulsory social security,1646.0
CIV,2022,Female,33,Services,Public administration and defence; compulsory social security,1586.0
CIV,2022,Female,34,Services,Public administration and defence; compulsory social security,1531.0
CIV,2022,Female,35,Services,Public administration and defence; compulsory social security,1478.0
CIV,2022,Female,36,Services,Public administration and defence; compulsory social security,1424.0
CIV,2022,Female,37,Services,Public administration and defence; compulsory social security,1384.0
CIV,2022,Female,38,Services,Public administration and defence; compulsory social security,1366.0
CIV,2022,Female,39,Services,Public administration and defence; compulsory social security,1359.0
CIV,2022,Female,40,Services,Public administration and defence; compulsory social security,1351.0
CIV,2022,Female,41,Services,Public administration and defence; compulsory social security,1346.0
CIV,2022,Female,42,Services,Public administration and defence; compulsory social security,1324.0
CIV,2022,Female,43,Services,Public administration and defence; compulsory social security,1273.0
CIV,2022,Female,44,Services,Public administration and defence; compulsory social security,1204.0
CIV,2022,Female,45,Services,Public administration and defence; compulsory social security,1138.0
CIV,2022,Female,46,Services,Public administration and defence; compulsory social security,1072.0
CIV,2022,Female,47,Services,Public administration and defence; compulsory social security,1005.0
CIV,2022,Female,48,Services,Public administration and defence; compulsory social security,941.0
CIV,2022,Female,49,Services,Public administration and defence; compulsory social security,878.0
CIV,2022,Female,50,Services,Public administration and defence; compulsory social security,815.0
CIV,2022,Female,51,Services,Public administration and defence; compulsory social security,750.0
CIV,2022,Female,52,Services,Public administration and defence; compulsory social security,694.0
CIV,2022,Female,53,Services,Public administration and defence; compulsory social security,650.0
CIV,2022,Female,54,Services,Public administration and defence; compulsory social security,615.0
CIV,2023,Female,25,Services,Public administration and defence; compulsory social security,2226.0
CIV,2023,Female,26,Services,Public administration and defence; compulsory social security,2142.0
CIV,2023,Female,27,Services,Public administration and defence; compulsory social security,2060.0
CIV,2023,Female,28,Services,Public administration and defence; compulsory social security,1983.0
CIV,2023,Female,29,Services,Public administration and defence; compulsory social security,1908.0
CIV,2023,Female,30,Services,Public administration and defence; compulsory social security,1837.0
CIV,2023,Female,31,Services,Public administration and defence; compulsory social security,1769.0
CIV,2023,Female,32,Services,Public administration and defence; compulsory social security,1701.0
CIV,2023,Female,33,Services,Public administration and defence; compulsory social security,1632.0
CIV,2023,Female,34,Services,Public administration and defence; compulsory social security,1564.0
CIV,2023,Female,35,Services,Public administration and defence; compulsory social security,1499.0
CIV,2023,Female,36,Services,Public administration and defence; compulsory social security,1432.0
CIV,2023,Female,37,Services,Public administration and defence; compulsory social security,1385.0
CIV,2023,Female,38,Services,Public administration and defence; compulsory social security,1366.0
CIV,2023,Female,39,Services,Public administration and defence; compulsory social security,1365.0
CIV,2023,Female,40,Services,Public administration and defence; compulsory social security,1361.0
CIV,2023,Female,41,Services,Public administration and defence; compulsory social security,1360.0
