ccode,year,gender,age,age_group,broad_sector,formality,population
CIV,2023,Male,35,35-44,Services,Formal,7888.0
CIV,2023,Male,36,35-44,Services,Informal,12863.0
CIV,2023,Male,36,35-44,Services,Formal,7609.0
CIV,2023,Male,37,35-44,Services,Informal,12503.0
CIV,2023,Male,37,35-44,Services,Formal,7396.0
CIV,2023,Male,38,35-44,Services,Informal,12300.0
CIV,2023,Male,38,35-44,Services,Formal,7276.0
CIV,2023,Male,39,35-44,Services,Informal,12193.0
CIV,2023,Male,39,35-44,Services,Formal,7212.0
CIV,2023,Male,40,35-44,Services,Informal,12082.0
CIV,2023,Male,40,35-44,Services,Formal,7147.0
CIV,2023,Male,41,35-44,Services,Informal,11996.0
CIV,2023,Male,41,35-44,Services,Formal,7095.0
CIV,2023,Male,42,35-44,Services,Informal,11807.0
CIV,2023,Male,42,35-44,Services,Formal,6983.0
CIV,2023,Male,43,35-44,Services,Informal,11445.0
CIV,2023,Male,43,35-44,Services,Formal,6769.0
CIV,2023,Male,44,35-44,Services,Informal,10968.0
CIV,2023,Male,44,35-44,Services,Formal,6488.0
CIV,2023,Male,45,45-54,Services,Informal,9292.0
CIV,2023,Male,45,45-54,Services,Formal,7434.0
CIV,2023,Male,46,45-54,Services,Informal,8885.0
CIV,2023,Male,46,45-54,Services,Formal,7108.0
CIV,2023,Male,47,45-54,Services,Informal,8465.0
CIV,2023,Male,47,45-54,Services,Formal,6773.0
CIV,2023,Male,48,45-54,Services,Informal,8041.0
CIV,2023,Male,48,45-54,Services,Formal,6434.0
CIV,2023,Male,49,45-54,Services,Informal,7616.0
CIV,2023,Male,49,45-54,Services,Formal,6093.0
CIV,2023,Male,50,45-54,Services,Informal,7181.0
CIV,2023,Male,50,45-54,Services,Formal,5746.0
CIV,2023,Male,51,45-54,Services,Informal,6739.0
CIV,2023,Male,51,45-54,Services,Formal,5392.0
CIV,2023,Male,52,45-54,Services,Informal,6317.0
CIV,2023,Male,52,45-54,Services,Formal,5054.0
CIV,2023,Male,53,45-54,Services,Informal,5928.0
CIV,2023,Male,53,45-54,Services,Formal,4742.0
CIV,2023,Male,54,45-54,Services,Informal,5562.0
CIV,2023,Male,54,45-54,Services,Formal,4450.0
CIV,2024,Male,25,25-34,Services,Informal,26991.0
CIV,2024,Male,25,25-34,Services,Formal,7218.0
CIV,2024,Male,26,25-34,Services,Informal,25824.0
CIV,2024,Male,26,25-34,Services,Formal,6906.0
CIV,2024,Male,27,25-34,Services,Informal,24721.0
CIV,2024,Male,27,25-34,Services,Formal,6610.0
CIV,2024,Male,28,25-34,Services,Informal,23722.0
CIV,2024,Male,28,25-34,Services,Formal,6343.0
CIV,2024,Male,29,25-34,Services,Informal,22803.0
CIV,2024,Male,29,25-34,Services,Formal,6098.0
CIV,2024,Male,30,25-34,Services,Informal,21905.0
CIV,2024,Male,30,25-34,Services,Formal,5858.0
CIV,2024,Male,31,25-34,Services,Informal,21047.0
CIV,2024,Male,31,25-34,Services,Formal,5628.0
CIV,2024,Male,32,25-34,Services,Informal,20223.0
CIV,2024,Male,32,25-34,Services,Formal,5408.0
CIV,2024,Male,33,25-34,Services,Informal,19428.0
CIV,2024,Male,33,25-34,Services,Formal,5195.0
CIV,2024,Male,34,25-34,Services,Informal,18675.0
CIV,2024,Male,34,25-34,Services,Formal,4994.0
CIV,2024,Male,35,35-44,Services,Informal,15117.0
CIV,2024,Male,35,35-44,Services,Formal,7647.0
CIV,2024,Male,36,35-44,Services,Informal,14523.0
CIV,2024,Male,36,35-44,Services,Formal,7346.0
CIV,2024,Male,37,35-44,Services,Informal,14069.0
CIV,2024,Male,37,35-44,Services,Formal,7116.0
CIV,2024,Male,38,35-44,Services,Informal,13811.0
CIV,2024,Male,38,35-44,Services,Formal,6985.0
CIV,2024,Male,39,35-44,Services,Informal,13676.0
CIV,2024,Male,39,35-44,Services,Formal,6917.0
CIV,2024,Male,40,35-44,Services,Informal,13538.0
CIV,2024,Male,40,35-44,Services,Formal,6848.0
CIV,2024,Male,41,35-44,Services,Informal,13427.0
CIV,2024,Male,41,35-44,Services,Formal,6792.0
CIV,2024,Male,42,35-44,Services,Informal,13223.0
CIV,2024,Male,42,35-44,Services,Formal,6689.0
CIV,2024,Male,43,35-44,Services,Informal,12857.0
CIV,2024,Male,43,35-44,Services,Formal,6503.0
CIV,2024,Male,44,35-44,Services,Informal,12380.0
CIV,2024,Male,44,35-44,Services,Formal,6262.0
CIV,2024,Male,45,45-54,Services,Informal,10677.0
CIV,2024,Male,45,45-54,Services,Formal,7278.0
CIV,2024,Male,46,45-54,Services,Informal,10270.0
CIV,2024,Male,46,45-54,Services,Formal,7001.0
CIV,2024,Male,47,45-54,Services,Informal,9835.0
CIV,2024,Male,47,45-54,Services,Formal,6705.0
CIV,2024,Male,48,45-54,Services,Informal,9372.0
CIV,2024,Male,48,45-54,Services,Formal,6388.0
CIV,2024,Male,49,45-54,Services,Informal,8889.0
CIV,2024,Male,49,45-54,Services,Formal,6059.0
CIV,2024,Male,50,45-54,Services,Informal,8398.0
CIV,2024,Male,50,45-54,Services,Formal,5725.0
CIV,2024,Male,51,45-54,Services,Informal,7898.0
CIV,2024,Male,51,45-54,Services,Formal,5384.0
CIV,2024,Male,52,45-54,Services,Informal,7418.0
CIV,2024,Male,52,45-54,Services,Formal,5057.0
CIV,2024,Male,53,45-54,Services,Informal,6975.0
CIV,2024,Male,53,45-54,Services,Formal,4755.0
CIV,2024,Male,54,45-54,Services,Informal,6558.0
CIV,2024,Male,54,45-54,Services,Formal,4471.0
CIV,2025,Male,25,25-34,Services,Informal,31688.0
CIV,2025,Male,25,25-34,Services,Formal,4190.0
CIV,2025,Male,26,25-34,Services,Informal,30385.0
CIV,2025,Male,26,25-34,Services,Formal,4018.0
CIV,2025,Male,27,25-34,Services,Informal,29132.0
CIV,2025,Male,27,25-34,Services,Formal,3852.0
CIV,2025,Male,28,25-34,Services,Informal,27967.0
CIV,2025,Male,28,25-34,Services,Formal,3698.0
CIV,2025,Male,29,25-34,Services,Informal,26870.0
CIV,2025,Male,29,25-34,Services,Formal,3553.0
CIV,2025,Male,30,25-34,Services,Informal,25794.0
CIV,2025,Male,30,25-34,Services,Formal,3411.0
CIV,2025,Male,31,25-34,Services,Informal,24759.0
CIV,2025,Male,31,25-34,Services,Formal,3274.0
CIV,2025,Male,32,25-34,Services,Informal,23757.0
CIV,2025,Male,32,25-34,Services,Formal,3141.0
CIV,2025,Male,33,25-34,Services,Informal,22785.0
CIV,2025,Male,33,25-34,Services,Formal,3013.0
CIV,2025,Male,34,25-34,Services,Informal,21860.0
CIV,2025,Male,34,25-34,Services,Formal,2890.0
CIV,2025,Male,35,35-44,Services,Informal,18465.0
CIV,2025,Male,35,35-44,Services,Formal,5287.0
CIV,2025,Male,36,35-44,Services,Informal,17701.0
CIV,2025,Male,36,35-44,Services,Formal,5068.0
CIV,2025,Male,37,35-44,Services,Informal,17099.0
CIV,2025,Male,37,35-44,Services,Formal,4895.0
CIV,2025,Male,38,35-44,Services,Informal,16725.0
CIV,2025,Male,38,35-44,Services,Formal,4788.0
CIV,2025,Male,39,35-44,Services,Informal,16498.0
CIV,2025,Male,39,35-44,Services,Formal,4724.0
CIV,2025,Male,40,35-44,Services,Informal,16273.0
CIV,2025,Male,40,35-44,Services,Formal,4659.0
CIV,2025,Male,41,35-44,Services,Informal,16076.0
CIV,2025,Male,41,35-44,Services,Formal,4603.0
CIV,2025,Male,42,35-44,Services,Informal,15811.0
CIV,2025,Male,42,35-44,Services,Formal,4527.0
CIV,2025,Male,43,35-44,Services,Informal,15413.0
CIV,2025,Male,43,35-44,Services,Formal,4413.0
CIV,2025,Male,44,35-44,Services,Informal,14924.0
CIV,2025,Male,44,35-44,Services,Formal,4273.0
CIV,2025,Male,45,45-54,Services,Informal,13587.0
CIV,2025,Male,45,45-54,Services,Formal,5008.0
CIV,2025,Male,46,45-54,Services,Informal,13155.0
CIV,2025,Male,46,45-54,Services,Formal,4849.0
CIV,2025,Male,47,45-54,Services,Informal,12671.0
CIV,2025,Male,47,45-54,Services,Formal,4670.0
CIV,2025,Male,48,45-54,Services,Informal,12114.0
CIV,2025,Male,48,45-54,Services,Formal,4465.0
CIV,2025,Male,49,45-54,Services,Informal,11511.0
CIV,2025,Male,49,45-54,Services,Formal,4243.0
CIV,2025,Male,50,45-54,Services,Informal,10903.0
CIV,2025,Male,50,45-54,Services,Formal,4019.0
CIV,2025,Male,51,45-54,Services,Informal,10283.0
CIV,2025,Male,51,45-54,Services,Formal,3790.0
CIV,2025,Male,52,45-54,Services,Informal,9682.0
CIV,2025,Male,52,45-54,Services,Formal,3569.0
CIV,2025,Male,53,45-54,Services,Informal,9121.0
CIV,2025,Male,53,45-54,Services,Formal,3362.0
CIV,2025,Male,54,45-54,Services,Informal,8588.0
CIV,2025,Male,54,45-54,Services,Formal,3166.0
CIV,2015,Male,55,55-64,Services,Informal,278.0
CIV,2015,Male,55,55-64,Services,Formal,114.0
CIV,2015,Male,56,55-64,Services,Informal,255.0
CIV,2015,Male,56,55-64,Services,Formal,105.0
CIV,2015,Male,57,55-64,Services,Informal,234.0
CIV,2015,Male,57,55-64,Services,Formal,97.0
CIV,2015,Male,58,55-64,Services,Informal,217.0
CIV,2015,Male,58,55-64,Services,Formal,90.0
CIV,2015,Male,59,55-64,Services,Informal,203.0
CIV,2015,Male,59,55-64,Services,Formal,84.0
CIV,2015,Male,60,55-64,Services,Informal,190.0
CIV,2015,Male,60,55-64,Services,Formal,78.0
CIV,2015,Male,61,55-64,Services,Informal,176.0
CIV,2015,Male,61,55-64,Services,Formal,73.0
CIV,2015,Male,62,55-64,Services,Informal,164.0
CIV,2015,Male,62,55-64,Services,Formal,68.0
CIV,2015,Male,63,55-64,Services,Informal,154.0
CIV,2015,Male,63,55-64,Services,Formal,63.0
CIV,2015,Male,64,55-64,Services,Informal,144.0
CIV,2015,Male,64,55-64,Services,Formal,59.0
CIV,2016,Male,55,55-64,Services,Informal,307.0
CIV,2016,Male,55,55-64,Services,Formal,173.0
CIV,2016,Male,56,55-64,Services,Informal,282.0
CIV,2016,Male,56,55-64,Services,Formal,160.0
CIV,2016,Male,57,55-64,Services,Informal,260.0
CIV,2016,Male,57,55-64,Services,Formal,147.0
CIV,2016,Male,58,55-64,Services,Informal,241.0
CIV,2016,Male,58,55-64,Services,Formal,137.0
CIV,2016,Male,59,55-64,Services,Informal,226.0
CIV,2016,Male,59,55-64,Services,Formal,127.0
CIV,2016,Male,60,55-64,Services,Informal,210.0
CIV,2016,Male,60,55-64,Services,Formal,119.0
CIV,2016,Male,61,55-64,Services,Informal,195.0
CIV,2016,Male,61,55-64,Services,Formal,111.0
CIV,2016,Male,62,55-64,Services,Informal,182.0
CIV,2016,Male,62,55-64,Services,Formal,103.0
CIV,2016,Male,63,55-64,Services,Informal,171.0
CIV,2016,Male,63,55-64,Services,Formal,96.0
CIV,2016,Male,64,55-64,Services,Informal,160.0
CIV,2016,Male,64,55-64,Services,Formal,90.0
CIV,2017,Male,55,55-64,Services,Informal,252.0
CIV,2017,Male,55,55-64,Services,Formal,171.0
CIV,2017,Male,56,55-64,Services,Informal,232.0
CIV,2017,Male,56,55-64,Services,Formal,157.0
CIV,2017,Male,57,55-64,Services,Informal,214.0
CIV,2017,Male,57,55-64,Services,Formal,145.0
CIV,2017,Male,58,55-64,Services,Informal,198.0
CIV,2017,Male,58,55-64,Services,Formal,135.0
CIV,2017,Male,59,55-64,Services,Informal,186.0
CIV,2017,Male,59,55-64,Services,Formal,126.0
CIV,2017,Male,60,55-64,Services,Informal,173.0
CIV,2017,Male,60,55-64,Services,Formal,118.0
CIV,2017,Male,61,55-64,Services,Informal,162.0
CIV,2017,Male,61,55-64,Services,Formal,109.0
CIV,2017,Male,62,55-64,Services,Informal,151.0
CIV,2017,Male,62,55-64,Services,Formal,102.0
CIV,2017,Male,63,55-64,Services,Informal,141.0
CIV,2017,Male,63,55-64,Services,Formal,95.0
CIV,2017,Male,64,55-64,Services,Informal,132.0
CIV,2017,Male,64,55-64,Services,Formal,90.0
CIV,2018,Male,55,55-64,Services,Informal,317.0
CIV,2018,Male,55,55-64,Services,Formal,186.0
CIV,2018,Male,56,55-64,Services,Informal,292.0
CIV,2018,Male,56,55-64,Services,Formal,171.0
CIV,2018,Male,57,55-64,Services,Informal,269.0
CIV,2018,Male,57,55-64,Services,Formal,158.0
CIV,2018,Male,58,55-64,Services,Informal,250.0
CIV,2018,Male,58,55-64,Services,Formal,147.0
CIV,2018,Male,59,55-64,Services,Informal,234.0
CIV,2018,Male,59,55-64,Services,Formal,137.0
CIV,2018,Male,60,55-64,Services,Informal,219.0
CIV,2018,Male,60,55-64,Services,Formal,128.0
CIV,2018,Male,61,55-64,Services,Informal,204.0
CIV,2018,Male,61,55-64,Services,Formal,120.0
CIV,2018,Male,62,55-64,Services,Informal,191.0
CIV,2018,Male,62,55-64,Services,Formal,112.0
CIV,2018,Male,63,55-64,Services,Informal,179.0
CIV,2018,Male,63,55-64,Services,Formal,105.0
CIV,2018,Male,64,55-64,Services,Informal,168.0
CIV,2018,Male,64,55-64,Services,Formal,98.0
CIV,2019,Male,55,55-64,Services,Informal,382.0
CIV,2019,Male,55,55-64,Services,Formal,193.0
CIV,2019,Male,56,55-64,Services,Informal,351.0
CIV,2019,Male,56,55-64,Services,Formal,178.0
CIV,2019,Male,57,55-64,Services,Informal,324.0
CIV,2019,Male,57,55-64,Services,Formal,164.0
CIV,2019,Male,58,55-64,Services,Informal,301.0
CIV,2019,Male,58,55-64,Services,Formal,153.0
CIV,2019,Male,59,55-64,Services,Informal,283.0
CIV,2019,Male,59,55-64,Services,Formal,143.0
CIV,2019,Male,60,55-64,Services,Informal,264.0
CIV,2019,Male,60,55-64,Services,Formal,134.0
CIV,2019,Male,61,55-64,Services,Informal,247.0
CIV,2019,Male,61,55-64,Services,Formal,125.0
CIV,2019,Male,62,55-64,Services,Informal,232.0
CIV,2019,Male,62,55-64,Services,Formal,117.0
CIV,2019,Male,63,55-64,Services,Informal,217.0
CIV,2019,Male,63,55-64,Services,Formal,110.0
CIV,2019,Male,64,55-64,Services,Informal,204.0
CIV,2019,Male,64,55-64,Services,Formal,104.0
CIV,2020,Male,55,55-64,Services,Informal,361.0
CIV,2020,Male,55,55-64,Services,Formal,184.0
CIV,2020,Male,56,55-64,Services,Informal,332.0
CIV,2020,Male,56,55-64,Services,Formal,169.0
CIV,2020,Male,57,55-64,Services,Informal,306.0
CIV,2020,Male,57,55-64,Services,Formal,156.0
CIV,2020,Male,58,55-64,Services,Informal,285.0
CIV,2020,Male,58,55-64,Services,Formal,145.0
CIV,2020,Male,59,55-64,Services,Informal,268.0
CIV,2020,Male,59,55-64,Services,Formal,136.0
CIV,2020,Male,60,55-64,Services,Informal,250.0
CIV,2020,Male,60,55-64,Services,Formal,128.0
CIV,2020,Male,61,55-64,Services,Informal,235.0
CIV,2020,Male,61,55-64,Services,Formal,119.0
CIV,2020,Male,62,55-64,Services,Informal,220.0
CIV,2020,Male,62,55-64,Services,Formal,112.0
CIV,2020,Male,63,55-64,Services,Informal,207.0
CIV,2020,Male,63,55-64,Services,Formal,105.0
CIV,2020,Male,64,55-64,Services,Informal,195.0
CIV,2020,Male,64,55-64,Services,Formal,99.0
CIV,2021,Male,55,55-64,Services,Informal,394.0
CIV,2021,Male,55,55-64,Services,Formal,201.0
CIV,2021,Male,56,55-64,Services,Informal,364.0
CIV,2021,Male,56,55-64,Services,Formal,187.0
CIV,2021,Male,57,55-64,Services,Informal,337.0
CIV,2021,Male,57,55-64,Services,Formal,173.0
CIV,2021,Male,58,55-64,Services,Informal,313.0
CIV,2021,Male,58,55-64,Services,Formal,160.0
CIV,2021,Male,59,55-64,Services,Informal,290.0
CIV,2021,Male,59,55-64,Services,Formal,148.0
CIV,2021,Male,60,55-64,Services,Informal,268.0
CIV,2021,Male,60,55-64,Services,Formal,137.0
CIV,2021,Male,61,55-64,Services,Informal,247.0
CIV,2021,Male,61,55-64,Services,Formal,127.0
CIV,2021,Male,62,55-64,Services,Informal,230.0
CIV,2021,Male,62,55-64,Services,Formal,117.0
CIV,2021,Male,63,55-64,Services,Informal,215.0
CIV,2021,Male,63,55-64,Services,Formal,110.0
CIV,2021,Male,64,55-64,Services,Informal,202.0
CIV,2021,Male,64,55-64,Services,Formal,104.0
CIV,2022,Male,55,55-64,Services,Informal,450.0
CIV,2022,Male,55,55-64,Services,Formal,231.0
CIV,2022,Male,56,55-64,Services,Informal,419.0
CIV,2022,Male,56,55-64,Services,Formal,215.0
CIV,2022,Male,57,55-64,Services,Informal,388.0
CIV,2022,Male,57,55-64,Services,Formal,200.0
CIV,2022,Male,58,55-64,Services,Informal,359.0
CIV,2022,Male,58,55-64,Services,Formal,185.0
CIV,2022,Male,59,55-64,Services,Informal,331.0
CIV,2022,Male,59,55-64,Services,Formal,170.0
CIV,2022,Male,60,55-64,Services,Informal,304.0
CIV,2022,Male,60,55-64,Services,Formal,156.0
CIV,2022,Male,61,55-64,Services,Informal,278.0
CIV,2022,Male,61,55-64,Services,Formal,143.0
CIV,2022,Male,62,55-64,Services,Informal,256.0
CIV,2022,Male,62,55-64,Services,Formal,131.0
CIV,2022,Male,63,55-64,Services,Informal,238.0
CIV,2022,Male,63,55-64,Services,Formal,122.0
CIV,2022,Male,64,55-64,Services,Informal,224.0
CIV,2022,Male,64,55-64,Services,Formal,115.0
CIV,2023,Male,55,55-64,Services,Informal,302.0
CIV,2023,Male,55,55-64,Services,Formal,228.0
CIV,2023,Male,56,55-64,Services,Informal,282.0
CIV,2023,Male,56,55-64,Services,Formal,213.0
CIV,2023,Male,57,55-64,Services,Informal,262.0
CIV,2023,Male,57,55-64,Services,Formal,198.0
CIV,2023,Male,58,55-64,Services,Informal,241.0
CIV,2023,Male,58,55-64,Services,Formal,183.0
CIV,2023,Male,59,55-64,Services,Informal,222.0
CIV,2023,Male,59,55-64,Services,Formal,168.0
CIV,2023,Male,60,55-64,Services,Informal,203.0
CIV,2023,Male,60,55-64,Services,Formal,154.0
CIV,2023,Male,61,55-64,Services,Informal,185.0
CIV,2023,Male,61,55-64,Services,Formal,140.0
CIV,2023,Male,62,55-64,Services,Informal,169.0
CIV,2023,Male,62,55-64,Services,Formal,128.0
CIV,2023,Male,63,55-64,Services,Informal,157.0
CIV,2023,Male,63,55-64,Services,Formal,119.0
CIV,2023,Male,64,55-64,Services,Informal,147.0
CIV,2023,Male,64,55-64,Services,Formal,111.0
CIV,2024,Male,55,55-64,Services,Informal,352.0
CIV,2024,Male,55,55-64,Services,Formal,175.0
CIV,2024,Male,56,55-64,Services,Informal,329.0
CIV,2024,Male,56,55-64,Services,Formal,164.0
CIV,2024,Male,57,55-64,Services,Informal,307.0
CIV,2024,Male,57,55-64,Services,Formal,152.0
CIV,2024,Male,58,55-64,Services,Informal,282.0
CIV,2024,Male,58,55-64,Services,Formal,141.0
CIV,2024,Male,59,55-64,Services,Informal,260.0
CIV,2024,Male,59,55-64,Services,Formal,129.0
CIV,2024,Male,60,55-64,Services,Informal,238.0
CIV,2024,Male,60,55-64,Services,Formal,118.0
CIV,2024,Male,61,55-64,Services,Informal,216.0
CIV,2024,Male,61,55-64,Services,Formal,108.0
CIV,2024,Male,62,55-64,Services,Informal,197.0
CIV,2024,Male,62,55-64,Services,Formal,98.0
CIV,2024,Male,63,55-64,Services,Informal,182.0
CIV,2024,Male,63,55-64,Services,Formal,91.0
CIV,2024,Male,64,55-64,Services,Informal,170.0
CIV,2024,Male,64,55-64,Services,Formal,85.0
CIV,2025,Male,55,55-64,Services,Informal,427.0
CIV,2025,Male,55,55-64,Services,Formal,155.0
CIV,2025,Male,56,55-64,Services,Informal,399.0
CIV,2025,Male,56,55-64,Services,Formal,145.0
CIV,2025,Male,57,55-64,Services,Informal,372.0
CIV,2025,Male,57,55-64,Services,Formal,135.0
CIV,2025,Male,58,55-64,Services,Informal,344.0
CIV,2025,Male,58,55-64,Services,Formal,125.0
CIV,2025,Male,59,55-64,Services,Informal,317.0
CIV,2025,Male,59,55-64,Services,Formal,114.0
CIV,2025,Male,60,55-64,Services,Informal,290.0
CIV,2025,Male,60,55-64,Services,Formal,105.0
CIV,2025,Male,61,55-64,Services,Informal,264.0
CIV,2025,Male,61,55-64,Services,Formal,96.0
CIV,2025,Male,62,55-64,Services,Informal,242.0
CIV,2025,Male,62,55-64,Services,Formal,87.0
CIV,2025,Male,63,55-64,Services,Informal,223.0
CIV,2025,Male,63,55-64,Services,Formal,80.0
CIV,2025,Male,64,55-64,Services,Informal,206.0
CIV,2025,Male,64,55-64,Services,Formal,74.0
CIV,2015,Male,55,55-64,Services,Informal,27.0
CIV,2015,Male,55,55-64,Services,Formal,11.0
CIV,2015,Male,56,55-64,Services,Informal,25.0
CIV,2015,Male,56,55-64,Services,Formal,10.0
CIV,2015,Male,57,55-64,Services,Informal,23.0
CIV,2015,Male,57,55-64,Services,Formal,9.0
CIV,2015,Male,58,55-64,Services,Informal,21.0
CIV,2015,Male,58,55-64,Services,Formal,9.0
CIV,2015,Male,59,55-64,Services,Informal,20.0
CIV,2015,Male,59,55-64,Services,Formal,8.0
CIV,2015,Male,60,55-64,Services,Informal,18.0
CIV,2015,Male,60,55-64,Services,Formal,8.0
CIV,2015,Male,61,55-64,Services,Informal,17.0
CIV,2015,Male,61,55-64,Services,Formal,7.0
CIV,2015,Male,62,55-64,Services,Informal,16.0
CIV,2015,Male,62,55-64,Services,Formal,6.0
CIV,2015,Male,63,55-64,Services,Informal,15.0
CIV,2015,Male,63,55-64,Services,Formal,6.0
CIV,2015,Male,64,55-64,Services,Informal,14.0
CIV,2015,Male,64,55-64,Services,Formal,6.0
CIV,2016,Male,55,55-64,Services,Informal,17.0
CIV,2016,Male,55,55-64,Services,Formal,9.0
CIV,2016,Male,56,55-64,Services,Informal,15.0
CIV,2016,Male,56,55-64,Services,Formal,9.0
CIV,2016,Male,57,55-64,Services,Informal,14.0
CIV,2016,Male,57,55-64,Services,Formal,8.0
CIV,2016,Male,58,55-64,Services,Informal,13.0
CIV,2016,Male,58,55-64,Services,Formal,8.0
CIV,2016,Male,59,55-64,Services,Informal,12.0
CIV,2016,Male,59,55-64,Services,Formal,7.0
CIV,2016,Male,60,55-64,Services,Informal,11.0
CIV,2016,Male,60,55-64,Services,Formal,7.0
CIV,2016,Male,61,55-64,Services,Informal,11.0
CIV,2016,Male,61,55-64,Services,Formal,6.0
CIV,2016,Male,62,55-64,Services,Informal,10.0
CIV,2016,Male,62,55-64,Services,Formal,6.0
CIV,2016,Male,63,55-64,Services,Informal,10.0
CIV,2016,Male,63,55-64,Services,Formal,5.0
CIV,2016,Male,64,55-64,Services,Informal,9.0
CIV,2016,Male,64,55-64,Services,Formal,5.0
CIV,2017,Male,55,55-64,Services,Informal,17.0
CIV,2017,Male,55,55-64,Services,Formal,12.0
CIV,2017,Male,56,55-64,Services,Informal,15.0
CIV,2017,Male,56,55-64,Services,Formal,11.0
CIV,2017,Male,57,55-64,Services,Informal,14.0
CIV,2017,Male,57,55-64,Services,Formal,10.0
CIV,2017,Male,58,55-64,Services,Informal,13.0
CIV,2017,Male,58,55-64,Services,Formal,9.0
CIV,2017,Male,59,55-64,Services,Informal,13.0
CIV,2017,Male,59,55-64,Services,Formal,8.0
CIV,2017,Male,60,55-64,Services,Informal,12.0
CIV,2017,Male,60,55-64,Services,Formal,8.0
CIV,2017,Male,61,55-64,Services,Informal,11.0
CIV,2017,Male,61,55-64,Services,Formal,7.0
CIV,2017,Male,62,55-64,Services,Informal,10.0
CIV,2017,Male,62,55-64,Services,Formal,7.0
CIV,2017,Male,63,55-64,Services,Informal,10.0
CIV,2017,Male,63,55-64,Services,Formal,6.0
CIV,2017,Male,64,55-64,Services,Informal,9.0
CIV,2017,Male,64,55-64,Services,Formal,6.0
CIV,2018,Male,55,55-64,Services,Informal,18.0
CIV,2018,Male,55,55-64,Services,Formal,11.0
CIV,2018,Male,56,55-64,Services,Informal,16.0
CIV,2018,Male,56,55-64,Services,Formal,10.0
CIV,2018,Male,57,55-64,Services,Informal,15.0
CIV,2018,Male,57,55-64,Services,Formal,9.0
CIV,2018,Male,58,55-64,Services,Informal,14.0
CIV,2018,Male,58,55-64,Services,Formal,9.0
CIV,2018,Male,59,55-64,Services,Informal,13.0
CIV,2018,Male,59,55-64,Services,Formal,8.0
CIV,2018,Male,60,55-64,Services,Informal,13.0
CIV,2018,Male,60,55-64,Services,Formal,7.0
CIV,2018,Male,61,55-64,Services,Informal,12.0
CIV,2018,Male,61,55-64,Services,Formal,7.0
CIV,2018,Male,62,55-64,Services,Informal,11.0
CIV,2018,Male,62,55-64,Services,Formal,6.0
CIV,2018,Male,63,55-64,Services,Informal,10.0
CIV,2018,Male,63,55-64,Services,Formal,6.0
CIV,2018,Male,64,55-64,Services,Informal,9.0
CIV,2018,Male,64,55-64,Services,Formal,6.0
CIV,2019,Male,55,55-64,Services,Informal,19.0
CIV,2019,Male,55,55-64,Services,Formal,9.0
CIV,2019,Male,56,55-64,Services,Informal,17.0
CIV,2019,Male,56,55-64,Services,Formal,9.0
CIV,2019,Male,57,55-64,Services,Informal,16.0
CIV,2019,Male,57,55-64,Services,Formal,8.0
CIV,2019,Male,58,55-64,Services,Informal,15.0
CIV,2019,Male,58,55-64,Services,Formal,7.0
CIV,2019,Male,59,55-64,Services,Informal,14.0
CIV,2019,Male,59,55-64,Services,Formal,7.0
CIV,2019,Male,60,55-64,Services,Informal,13.0
CIV,2019,Male,60,55-64,Services,Formal,6.0
CIV,2019,Male,61,55-64,Services,Informal,12.0
CIV,2019,Male,61,55-64,Services,Formal,6.0
CIV,2019,Male,62,55-64,Services,Informal,11.0
CIV,2019,Male,62,55-64,Services,Formal,6.0
CIV,2019,Male,63,55-64,Services,Informal,11.0
CIV,2019,Male,63,55-64,Services,Formal,5.0
CIV,2019,Male,64,55-64,Services,Informal,10.0
CIV,2019,Male,64,55-64,Services,Formal,5.0
CIV,2020,Male,55,55-64,Services,Informal,21.0
CIV,2020,Male,55,55-64,Services,Formal,10.0
CIV,2020,Male,56,55-64,Services,Informal,19.0
CIV,2020,Male,56,55-64,Services,Formal,9.0
CIV,2020,Male,57,55-64,Services,Informal,17.0
CIV,2020,Male,57,55-64,Services,Formal,9.0
CIV,2020,Male,58,55-64,Services,Informal,16.0
CIV,2020,Male,58,55-64,Services,Formal,8.0
CIV,2020,Male,59,55-64,Services,Informal,15.0
CIV,2020,Male,59,55-64,Services,Formal,8.0
CIV,2020,Male,60,55-64,Services,Informal,14.0
CIV,2020,Male,60,55-64,Services,Formal,7.0
CIV,2020,Male,61,55-64,Services,Informal,13.0
CIV,2020,Male,61,55-64,Services,Formal,7.0
CIV,2020,Male,62,55-64,Services,Informal,13.0
CIV,2020,Male,62,55-64,Services,Formal,6.0
CIV,2020,Male,63,55-64,Services,Informal,12.0
CIV,2020,Male,63,55-64,Services,Formal,6.0
CIV,2020,Male,64,55-64,Services,Informal,11.0
CIV,2020,Male,64,55-64,Services,Formal,6.0
CIV,2021,Male,55,55-64,Services,Informal,26.0
CIV,2021,Male,55,55-64,Services,Formal,13.0
CIV,2021,Male,56,55-64,Services,Informal,24.0
CIV,2021,Male,56,55-64,Services,Formal,12.0
CIV,2021,Male,57,55-64,Services,Informal,22.0
CIV,2021,Male,57,55-64,Services,Formal,11.0
CIV,2021,Male,58,55-64,Services,Informal,21.0
CIV,2021,Male,58,55-64,Services,Formal,10.0
CIV,2021,Male,59,55-64,Services,Informal,19.0
CIV,2021,Male,59,55-64,Services,Formal,9.0
CIV,2021,Male,60,55-64,Services,Informal,17.0
CIV,2021,Male,60,55-64,Services,Formal,9.0
